Date,PUN,AUST,BRNN,CALB,CNOR,COAC,CORS,CSUD,E_CO,E_NE,E_NW,E_SD,FOGN,FRAN,GREC,MFTV,NORD,PBNF,PRGP,ROSN,SARD,SICI,SLOV,SUD,SVIZ,TBRV,BSP,MALT,XAUS,XFRA,MONT
2006-01-16,80.55140804166668,15.025,78.46666666666667,78.46666666666667,80.68708333333333,,80.93875,80.61916666666666,,80.71208333333333,80.71208333333333,78.46666666666667,,80.71208333333333,78.46666666666667,80.71208333333333,80.71208333333333,80.68708333333333,78.87041666666666,78.46666666666667,80.93875,78.87041666666666,80.71208333333333,80.61916666666666,80.71208333333333,80.71208333333333,,,,,
2006-01-17,80.094136625,15.24125,78.16958333333334,78.16958333333334,80.19333333333334,,80.22375000000001,80.18833333333333,,80.19333333333334,80.19333333333334,78.16958333333334,,80.19333333333334,78.16958333333334,80.19333333333334,80.19333333333334,80.19333333333334,78.79666666666667,78.16958333333334,80.22375000000001,78.79666666666667,80.19333333333334,80.18833333333333,80.19333333333334,80.19333333333334,,,,,
2006-01-18,79.84728137500001,9.583333333333334,78.6125,78.6125,79.9075,,79.95375,79.9075,,79.9075,79.9075,78.6125,,79.9075,78.6125,79.9075,79.9075,79.9075,79.06416666666667,78.6125,79.95375,79.06416666666667,79.9075,79.9075,79.9075,79.9075,,,,,
2006-01-19,79.39916608333333,0.01,78.07833333333333,78.07833333333333,79.44166666666666,,79.50291666666666,79.44166666666666,,79.44166666666666,79.44166666666666,78.07833333333333,,79.44166666666666,78.07833333333333,79.44166666666666,79.44166666666666,79.44166666666666,78.88541666666667,78.07833333333333,79.50291666666666,78.88541666666667,79.44166666666666,79.44166666666666,79.44166666666666,79.44166666666666,,,,,
2006-01-20,78.81999620833334,9.837916666666667,78.48416666666667,78.48416666666667,78.85166666666667,,78.85166666666667,78.85166666666667,,78.84875,78.84875,78.48416666666667,,78.84875,78.48416666666667,78.84875,78.84875,78.85166666666667,78.59958333333333,78.48416666666667,78.85166666666667,78.59958333333333,78.84875,78.75875,78.84875,78.84875,,,,,
2006-01-21,61.65195729166666,0.01,59.52791666666667,59.52791666666667,61.78958333333333,,61.02291666666667,61.78958333333333,,61.78958333333333,61.78958333333333,59.52791666666667,,61.78958333333333,59.52791666666667,61.78958333333333,61.78958333333333,61.78958333333333,60.5375,59.52791666666667,61.02291666666667,60.5375,61.78958333333333,61.78958333333333,61.78958333333333,61.78958333333333,,,,,
2006-01-22,51.968824874999996,0.01,49.27708333333334,49.27708333333334,52.03458333333333,,52.03458333333333,52.03458333333333,,52.03458333333333,52.03458333333333,49.27708333333334,,52.03458333333333,49.27708333333334,52.03458333333333,52.03458333333333,52.03458333333333,51.68083333333333,49.27708333333334,52.03458333333333,51.68083333333333,52.03458333333333,52.03458333333333,52.03458333333333,52.03458333333333,,,,,
2006-01-23,82.04681683333334,82.24625,79.78625,79.78625,82.24625,,82.24625,82.24458333333334,,82.24625,82.24625,79.78625,,82.24625,79.78625,82.24625,82.24625,82.24625,79.88,79.78625,82.245,79.88,82.24625,82.03041666666667,82.24625,82.24625,,,,,
2006-01-24,85.078090375,85.08125,83.12791666666666,83.12791666666666,85.06666666666666,,85.06666666666666,85.02833333333334,,85.08125,85.08125,83.12791666666666,,85.08125,83.12791666666666,85.08125,85.08125,85.06666666666666,85.46083333333333,83.12791666666666,85.0625,85.46083333333333,85.08125,85.02833333333334,85.08125,85.08125,,,,,
2006-01-25,84.09594191666666,34.145,83.05125,83.05125,84.07708333333333,,84.07708333333333,83.55625,,84.08,84.08,83.05125,,84.08,83.05125,84.08,84.08,84.07708333333333,86.40458333333333,83.05125,84.06875000000001,86.40458333333333,84.08,83.55625,84.08,84.08,,,,,
2006-01-26,85.52238045833333,0.05000000000000001,83.78875000000001,83.78875000000001,85.065,,85.065,84.92625,,85.065,85.065,83.78875000000001,,52.94625,83.78875000000001,85.065,85.065,85.065,93.55375,83.78875000000001,85.065,93.55375,85.065,84.73541666666667,85.065,85.065,,,,,
2006-01-27,85.57523825,19.124583333333334,85.2475,85.2475,85.44791666666667,,85.44791666666667,85.4225,,85.44791666666667,85.44791666666667,85.2475,,48.76499999999999,85.2475,85.44791666666667,85.44791666666667,85.44791666666667,87.57208333333334,85.2475,85.44791666666667,87.57208333333334,85.44791666666667,85.41000000000001,85.44791666666667,85.44791666666667,,,,,
2006-01-28,70.2496965,29.737083333333334,70.14583333333333,70.14583333333333,70.27625,,70.28708333333334,70.28708333333334,,70.27625,70.27625,70.14583333333333,,70.27625,70.14583333333333,70.27625,70.27625,70.28708333333334,69.87166666666667,70.14583333333333,70.21916666666667,69.87166666666667,70.27625,70.28708333333334,70.27625,70.27625,,,,,
2006-01-29,55.86932279166666,10.237083333333333,56.23708333333334,56.23708333333334,56.23708333333334,,56.21083333333333,56.23708333333334,,56.23708333333334,56.23708333333334,56.23708333333334,,56.23708333333334,56.23708333333334,56.23708333333334,56.23708333333334,56.23708333333334,50.87625,56.23708333333334,56.21083333333333,50.87625,56.23708333333334,56.23708333333334,56.23708333333334,56.23708333333334,,,,,
2006-01-30,83.03193833333334,83.17666666666666,82.96124999999999,82.96124999999999,83.17666666666666,,82.99249999999999,83.06333333333333,,83.17666666666666,83.17666666666666,82.96124999999999,,83.17666666666666,82.96124999999999,83.17666666666666,83.17666666666666,83.17666666666666,81.38791666666667,82.96124999999999,82.99249999999999,81.38791666666667,83.17666666666666,83.06333333333333,83.17666666666666,83.17666666666666,,,,,
2006-01-31,86.37802983333334,86.57958333333333,85.3925,85.3925,86.56124999999999,,85.28416666666666,86.39125,,86.57958333333333,86.57958333333333,85.3925,,86.57958333333333,85.3925,86.57958333333333,86.57958333333333,86.56124999999999,85.02791666666667,85.3925,85.28416666666666,85.02791666666667,86.57958333333333,86.39125,86.57958333333333,86.57958333333333,,,,,
2006-02-01,84.756305125,79.74249999999999,84.71583333333334,84.71583333333334,85.05208333333333,,84.74458333333334,84.77374999999999,,85.18791666666667,85.18791666666667,84.71583333333334,,80.99249999999999,84.71583333333334,85.18791666666667,85.18791666666667,85.05208333333333,79.97208333333333,84.71583333333334,84.74458333333334,79.97208333333333,85.18791666666667,84.77374999999999,85.18791666666667,85.18791666666667,,,,,
2006-02-02,86.67662041666667,81.12375,85.99833333333333,85.99833333333333,86.85541666666666,,86.09625,86.19625,,86.955,86.955,85.99833333333333,,86.955,85.99833333333333,86.955,86.955,86.85541666666666,85.92125,85.99833333333333,86.09625,85.92125,86.955,86.19625,86.955,86.955,,,,,
2006-02-03,84.30749475,76.5225,82.8625,82.8625,84.39999999999999,,84.33875,83.82875,,84.58125,84.58125,82.8625,,84.58125,82.8625,84.58125,84.58125,84.39999999999999,83.32125,82.8625,84.33875,83.32125,84.58125,83.82875,84.58125,84.58125,,,,,
2006-02-04,73.29073041666668,18.233333333333334,73.09333333333333,73.09333333333333,73.37125,,73.37125,73.37125,,73.37125,73.37125,73.09333333333333,,73.37125,73.09333333333333,73.37125,73.37125,73.37125,72.67958333333333,73.09333333333333,72.64,72.67958333333333,73.37125,73.37125,73.37125,73.37125,,,,,
2006-02-05,60.63415845833333,0.01,60.34041666666667,60.34041666666667,61.09583333333333,,61.09583333333333,61.09583333333333,,61.09583333333333,61.09583333333333,60.34041666666667,,61.09583333333333,60.34041666666667,61.09583333333333,61.09583333333333,61.09583333333333,54.64666666666667,60.34041666666667,61.09583333333333,54.64666666666667,61.09583333333333,61.09583333333333,61.09583333333333,61.09583333333333,,,,,
2006-02-06,87.14351779166667,55.153333333333336,86.32041666666667,86.32041666666667,88.04124999999999,,88.04124999999999,87.94458333333334,,88.04124999999999,88.04124999999999,86.32041666666667,,88.04124999999999,86.32041666666667,88.04124999999999,88.04124999999999,88.04124999999999,74.46458333333334,86.32041666666667,88.04124999999999,74.46458333333334,88.04124999999999,87.94458333333334,88.04124999999999,88.04124999999999,,,,,
2006-02-07,86.42119854166667,0.01,87.00708333333334,87.00708333333334,87.02583333333332,,86.705,87.02583333333332,,87.02583333333332,87.02583333333332,87.00708333333334,,87.02583333333332,87.00708333333334,87.02583333333332,87.02583333333332,87.02583333333332,76.85833333333333,87.00708333333334,86.705,76.85833333333333,87.02583333333332,87.02583333333332,87.02583333333332,87.02583333333332,,,,,
2006-02-08,86.74433883333334,2.5416666666666665,86.56875000000001,86.56875000000001,86.58958333333334,,86.58958333333334,86.58958333333334,,86.58958333333334,86.58958333333334,86.56875000000001,,48.23916666666667,86.56875000000001,86.58958333333334,86.58958333333334,86.58958333333334,88.87666666666667,86.56875000000001,86.58958333333334,88.87666666666667,86.58958333333334,86.58958333333334,86.58958333333334,86.58958333333334,,,,,
2006-02-09,90.42512900000001,90.42375,90.39541666666666,90.39541666666666,90.42375,,90.42375,90.42375,,90.42375,90.42375,90.39541666666666,,90.42375,90.39541666666666,90.42375,90.42375,90.42375,90.45875,90.39541666666666,90.42375,90.45875,90.42375,90.42375,90.42375,90.42375,,,,,
2006-02-10,90.66795845833333,0.01,90.50416666666666,90.50416666666666,90.69291666666668,,90.69791666666667,90.69791666666667,,90.69291666666668,90.69291666666668,90.50416666666666,,90.69291666666668,90.50416666666666,90.69291666666668,90.69291666666668,90.69791666666667,90.28791666666666,90.50416666666666,90.69791666666667,90.28791666666666,90.69291666666668,90.69791666666667,90.69291666666668,90.69291666666668,,,,,
2006-02-11,71.62547533333334,1.375,71.58416666666666,71.58416666666666,71.58416666666666,,71.58416666666666,71.58416666666666,,71.58416666666666,71.58416666666666,71.58416666666666,,71.58416666666666,71.58416666666666,71.58416666666666,71.58416666666666,71.58416666666666,72.19541666666667,71.58416666666666,71.58416666666666,72.19541666666667,71.58416666666666,71.58416666666666,71.58416666666666,71.58416666666666,,,,,
2006-02-12,60.565569583333335,0.0,60.606249999999996,60.606249999999996,60.606249999999996,,60.606249999999996,60.606249999999996,,60.606249999999996,60.606249999999996,60.606249999999996,,60.606249999999996,60.606249999999996,60.606249999999996,60.606249999999996,60.606249999999996,59.99625,60.606249999999996,60.606249999999996,59.99625,60.606249999999996,60.606249999999996,60.606249999999996,60.606249999999996,,,,,
2006-02-13,88.49143029166667,0.0,88.45166666666667,88.45166666666667,88.48583333333333,,88.48583333333333,88.48583333333333,,88.48583333333333,88.48583333333333,88.45166666666667,,88.48583333333333,88.45166666666667,88.48583333333333,88.48583333333333,88.48583333333333,88.57333333333332,88.45166666666667,88.48583333333333,88.57333333333332,88.48583333333333,88.48583333333333,88.48583333333333,88.48583333333333,,,,,
2006-02-14,90.36206600000001,14.530416666666667,91.01041666666667,91.01041666666667,91.05291666666666,,91.05291666666666,91.05125,,91.05291666666666,91.05291666666666,91.01041666666667,,91.05291666666666,91.01041666666667,91.05291666666666,91.05291666666666,91.05291666666666,79.13541666666667,91.01041666666667,91.05291666666666,79.13541666666667,91.05291666666666,91.05125,91.05291666666666,91.05291666666666,,,,,
2006-02-15,89.83913533333333,5.0,90.02541666666667,90.02541666666667,89.53166666666668,,89.53166666666668,89.53166666666668,,89.53166666666668,89.53166666666668,90.02541666666667,,89.53166666666668,90.02541666666667,89.53166666666668,89.53166666666668,89.53166666666668,91.43374999999999,90.02541666666667,89.53166666666668,93.13791666666667,89.53166666666668,90.04,89.53166666666668,89.53166666666668,,,,,
2006-02-16,90.453995,90.44958333333334,90.44208333333334,90.44208333333334,90.44958333333334,,90.44958333333334,90.44958333333334,,90.44958333333334,90.44958333333334,90.44208333333334,,85.29208333333334,90.44208333333334,90.44958333333334,90.44958333333334,90.44958333333334,90.50166666666667,90.44208333333334,90.44958333333334,90.50166666666667,90.44958333333334,90.44958333333334,90.44958333333334,90.44958333333334,,,,,
2006-02-17,86.29756425,13.173333333333334,86.25875,86.25875,86.295,,86.295,86.295,,86.295,86.295,86.25875,,86.295,86.25875,86.295,86.295,86.295,86.3525,86.25875,86.295,86.3525,86.295,86.295,84.30041666666666,86.295,,,,,
2006-02-18,62.9899355,12.5,62.959583333333335,62.959583333333335,62.959583333333335,,63.63166666666667,62.959583333333335,,62.959583333333335,62.959583333333335,62.959583333333335,,29.35166666666667,62.959583333333335,62.959583333333335,62.959583333333335,62.959583333333335,62.95541666666667,62.959583333333335,63.63166666666667,62.95541666666667,62.959583333333335,62.959583333333335,62.959583333333335,62.959583333333335,,,,,
2006-02-19,54.03028170833333,12.0,53.606249999999996,53.606249999999996,53.606249999999996,,56.01458333333333,53.606249999999996,,53.606249999999996,53.606249999999996,53.606249999999996,,26.93958333333333,53.606249999999996,53.606249999999996,53.606249999999996,53.606249999999996,57.74625,53.606249999999996,56.01458333333333,57.74625,53.606249999999996,53.606249999999996,53.606249999999996,53.606249999999996,,,,,
2006-02-20,88.05370429166668,7.31,87.70958333333334,87.70958333333334,87.70958333333334,,88.54833333333333,87.70958333333334,,87.70958333333334,87.70958333333334,87.70958333333334,,87.70958333333334,87.70958333333334,87.70958333333334,87.70958333333334,87.70958333333334,92.10916666666667,87.70958333333334,88.54833333333333,92.10916666666667,87.70958333333334,87.70958333333334,87.70958333333334,87.70958333333334,,,,,
2006-02-21,89.45409829166665,6.333333333333333,89.44,89.44,89.44,,89.99416666666667,89.44,,89.44,89.44,89.44,,89.44,89.44,89.44,89.44,89.44,89.32958333333333,89.44,89.99416666666667,89.32958333333333,89.44,89.44,89.44,89.44,,,,,
2006-02-22,89.95011954166667,8.38375,89.87916666666666,89.87916666666666,89.96875,,78.18458333333332,89.96875,,89.97666666666667,89.97666666666667,89.87916666666666,,89.97666666666667,89.87916666666666,89.97666666666667,89.97666666666667,89.96875,89.6025,89.87916666666666,89.97250000000001,89.6025,89.97666666666667,89.96875,89.97666666666667,89.97666666666667,,,,,
2006-02-23,90.93136045833334,4.76875,90.9375,90.9375,90.98916666666666,,90.98916666666666,90.98916666666666,,90.98916666666666,90.98916666666666,90.9375,,90.98916666666666,90.9375,90.98916666666666,90.98916666666666,90.98916666666666,90.03291666666667,90.9375,90.98916666666666,90.03291666666667,90.98916666666666,90.98916666666666,90.98916666666666,90.98916666666666,,,,,
2006-02-24,91.67937475000001,0.5,91.67541666666666,91.67541666666666,91.67541666666666,,91.67541666666666,91.67541666666666,,91.67541666666666,91.67541666666666,91.67541666666666,,91.67541666666666,91.67541666666666,91.67541666666666,91.67541666666666,91.67541666666666,91.73083333333334,91.67541666666666,91.67541666666666,91.73083333333334,91.67541666666666,91.67541666666666,91.67541666666666,77.73375,,,,,
2006-02-25,68.26171112499999,0.10000000000000002,68.25833333333334,68.25833333333334,68.25833333333334,,68.40791666666667,68.25833333333334,,68.25791666666667,68.25791666666667,68.25833333333334,,68.25791666666667,68.25833333333334,68.25791666666667,68.25791666666667,68.25833333333334,68.20125,68.25833333333334,68.40791666666667,68.20125,68.25791666666667,68.25833333333334,68.25791666666667,60.956250000000004,,,,,
2006-02-26,61.41440333333333,8.791666666666666,59.58416666666667,59.58416666666667,60.69416666666667,,60.69416666666667,60.69416666666667,,62.35874999999999,62.35874999999999,59.58416666666667,,62.35874999999999,59.58416666666667,62.35874999999999,62.35874999999999,60.69416666666667,58.62708333333333,59.58416666666667,60.69416666666667,58.62708333333333,62.35874999999999,60.69416666666667,62.35874999999999,62.35874999999999,,,,,
2006-02-27,96.97261508333332,0.10000000000000002,91.68833333333333,91.68833333333333,96.46,,96.04291666666667,91.70791666666666,,99.76166666666667,99.76166666666667,91.68833333333333,,99.76166666666667,91.68833333333333,99.76166666666667,99.76166666666667,96.46,91.56333333333333,91.68833333333333,96.04291666666667,91.56333333333333,99.76166666666667,91.70791666666666,99.76166666666667,99.76166666666667,,,,,
2006-02-28,93.04348295833334,1.0,92.30666666666667,92.30666666666667,93.33083333333333,,93.33083333333333,92.31625000000001,,93.33083333333333,93.33083333333333,92.30666666666667,,93.33083333333333,92.30666666666667,93.33083333333333,93.33083333333333,93.33083333333333,92.42416666666666,92.30666666666667,93.33083333333333,92.42416666666666,93.33083333333333,92.31625000000001,93.33083333333333,93.33083333333333,,,,,
2006-03-01,91.65007629166666,33.50291666666667,91.45791666666668,91.45791666666668,91.64541666666668,,91.65375,91.62291666666665,,91.64541666666668,91.64541666666668,91.45791666666668,,91.64541666666668,91.45791666666668,91.64541666666668,91.64541666666668,91.64541666666668,91.79916666666666,91.45791666666668,91.65375,91.79916666666666,91.64541666666668,91.62291666666665,91.64541666666668,91.64541666666668,,,,,
2006-03-02,93.90424866666666,35.449999999999996,93.42208333333333,93.42208333333333,94.12208333333332,,93.62666666666667,93.47583333333334,,94.12208333333332,94.12208333333332,93.42208333333333,,94.12208333333332,93.42208333333333,94.12208333333332,94.12208333333332,94.12208333333332,93.17958333333333,93.42208333333333,93.62666666666667,93.17958333333333,94.12208333333332,93.47583333333334,94.12208333333332,94.12208333333332,,,,,
2006-03-03,87.63430675000001,35.055,86.98416666666667,86.98416666666667,87.68624999999999,,87.5075,87.32625,,87.78750000000001,87.78750000000001,86.98416666666667,,87.78750000000001,86.98416666666667,87.78750000000001,87.78750000000001,87.68624999999999,87.32041666666667,86.98416666666667,87.5075,87.32041666666667,87.78750000000001,87.32625,87.78750000000001,87.78750000000001,,,,,
2006-03-04,68.972853125,34.66125,68.68541666666667,68.68541666666667,68.81041666666667,,68.74374999999999,68.81041666666667,,69.13333333333334,69.13333333333334,68.68541666666667,,69.13333333333334,68.68541666666667,69.13333333333334,69.13333333333334,68.81041666666667,68.59375,68.68541666666667,68.74374999999999,68.59375,69.13333333333334,68.81041666666667,69.13333333333334,69.13333333333334,,,,,
2006-03-05,63.01084983333333,63.16708333333333,62.19625,62.19625,63.009166666666665,,63.009166666666665,63.009166666666665,,63.16708333333333,63.16708333333333,62.19625,,63.16708333333333,62.19625,63.16708333333333,63.16708333333333,63.009166666666665,61.99125,62.19625,63.009166666666665,61.99125,63.16708333333333,63.009166666666665,63.16708333333333,63.16708333333333,,,,,
2006-03-06,91.92381204166666,27.707916666666666,91.83125,91.83125,91.89208333333333,,91.7575,91.87041666666666,,91.89208333333333,91.89208333333333,91.83125,,91.89208333333333,91.83125,91.89208333333333,91.89208333333333,91.89208333333333,92.61874999999999,91.83125,91.7575,92.61874999999999,91.89208333333333,91.87041666666666,91.89208333333333,91.89208333333333,,,,,
2006-03-07,94.24672754166666,36.833333333333336,94.22291666666666,94.22291666666666,94.22291666666666,,94.22874999999999,94.22291666666666,,94.22291666666666,94.22291666666666,94.22291666666666,,94.22291666666666,94.22291666666666,94.22291666666666,94.22291666666666,94.22291666666666,94.6125,94.22291666666666,94.22874999999999,94.6125,94.22291666666666,94.22291666666666,94.22291666666666,94.22291666666666,,,,,
2006-03-08,94.23942716666666,40.68958333333333,94.19166666666666,94.19166666666666,94.19166666666666,,94.19166666666666,94.19166666666666,,94.19166666666666,94.19166666666666,94.19166666666666,,94.19166666666666,94.19166666666666,94.19166666666666,94.19166666666666,94.19166666666666,94.99666666666667,94.19166666666666,94.19166666666666,94.99666666666667,94.19166666666666,94.19166666666666,93.49083333333333,94.19166666666666,,,,,
2006-03-09,89.42479754166668,35.97708333333333,89.46499999999999,89.46499999999999,89.46499999999999,,88.16458333333333,89.46499999999999,,89.46499999999999,89.46499999999999,89.46499999999999,,41.46083333333333,89.46499999999999,89.46499999999999,89.46499999999999,89.46499999999999,89.57833333333333,89.46499999999999,88.16458333333333,89.57833333333333,89.46499999999999,89.46499999999999,78.05375,89.46499999999999,,,,,
2006-03-10,89.76946129166667,35.855,89.76458333333333,89.76458333333333,89.76458333333333,,89.76333333333334,89.76458333333333,,89.76458333333333,89.76458333333333,89.76458333333333,,89.76458333333333,89.76458333333333,89.76458333333333,89.76458333333333,89.76458333333333,89.84416666666665,89.76458333333333,89.76333333333334,89.84416666666665,89.76458333333333,89.76458333333333,85.70375,89.76458333333333,,,,,
2006-03-11,67.58122516666667,37.089999999999996,67.56541666666666,67.56541666666666,67.56541666666666,,67.56541666666666,67.56541666666666,,67.56541666666666,67.56541666666666,67.56541666666666,,67.56541666666666,67.56541666666666,67.56541666666666,67.56541666666666,67.56541666666666,67.79916666666666,67.56541666666666,67.56541666666666,67.79916666666666,67.56541666666666,67.56541666666666,67.56541666666666,67.56541666666666,,,,,
2006-03-12,59.7188825,59.67625,59.67625,59.67625,59.67625,,60.40875,59.67625,,59.67625,59.67625,59.67625,,59.67625,59.67625,59.67625,59.67625,59.67625,59.785833333333336,59.67625,60.40875,59.785833333333336,59.67625,59.67625,59.67625,59.67625,,,,,
2006-03-13,84.32360495833333,36.535000000000004,84.25416666666668,84.25416666666668,84.30916666666667,,84.53083333333333,84.30541666666666,,84.30916666666667,84.30916666666667,84.25416666666668,,84.30916666666667,84.25416666666668,84.30916666666667,84.30916666666667,84.30916666666667,84.44916666666667,84.25416666666668,84.53083333333333,84.44916666666667,84.30916666666667,84.30541666666666,84.30916666666667,84.30916666666667,,,,,
2006-03-14,85.23308820833334,73.355,85.10541666666667,85.10541666666667,85.22166666666666,,85.22166666666666,85.22166666666666,,85.22166666666666,85.22166666666666,85.10541666666667,,85.22166666666666,85.10541666666667,85.22166666666666,85.22166666666666,85.22166666666666,85.46499999999999,85.10541666666667,85.22166666666666,85.46499999999999,85.22166666666666,85.22166666666666,85.22166666666666,85.22166666666666,,,,,
2006-03-15,88.51880704166666,76.25375,88.32541666666667,88.32541666666667,88.53916666666667,,88.45958333333334,88.53500000000001,,88.55291666666666,88.55291666666666,88.32541666666667,,88.55291666666666,88.32541666666667,88.55291666666666,88.55291666666666,88.53916666666667,88.145,88.32541666666667,88.45958333333334,88.145,88.55291666666666,88.53500000000001,88.55291666666666,88.55291666666666,,,,,
2006-03-16,87.61835208333333,47.725,87.57666666666667,87.57666666666667,87.61666666666667,,87.61666666666667,87.61500000000001,,87.63416666666666,87.63416666666666,87.57666666666667,,87.63416666666666,87.57666666666667,87.63416666666666,87.63416666666666,87.61666666666667,87.48458333333333,87.57666666666667,87.61666666666667,87.48458333333333,87.63416666666666,87.61500000000001,87.63416666666666,87.63416666666666,,,,,
2006-03-17,85.69498795833333,40.135416666666664,85.68708333333332,85.68708333333332,85.69749999999999,,85.69749999999999,85.69749999999999,,85.69749999999999,85.69749999999999,85.68708333333332,,85.69749999999999,85.68708333333332,85.69749999999999,85.69749999999999,85.69749999999999,85.65625,85.68708333333332,85.69749999999999,85.65625,85.69749999999999,85.69749999999999,85.62958333333334,85.69749999999999,,,,,
